DATE,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
5/3/2016,22.57,24.719,19.171,12.515,28.445,22.026,9.295,9.41,10.332,9.527,17.523,33.839,43.241,47.515,73.024,80.697,90.537,81.606,79.462,61.409,57.54,38.92,47.532,67.651
8/8/2015,120.311,85.581,75.907,59.917,41.033,42.13,30.988,38.447,15.171,9.119,23.918,24.686,12.193,8.502,20.01,15.064,17.267,31.545,44.074,48.87,51.455,63.381,76.685,69.706
8/31/2016,7.122,27.258,70.212,122.437,142.512,145.783,135.337,126.804,107.122,62.38,35.854,21.034,20.15,13.299,3.438,13.283,12.394,32.075,28.602,32.064,54.577,52.352,70.826,69.815
6/23/2016,138.12,134.435,90.139,114.358,171.951,190.391,91.631,23.882,38.172,35.472,54.919,112.996,120.378,139.699,76.316,36.252,11.455,5.334,9.333,25.926,32.977,38.412,63.485,69.86
5/5/2014,758.317,736.229,688.211,638.334,551.458,543.986,486.736,413.086,328.879,316.486,287.817,204.556,162.549,165.731,154.003,153.355,157.332,138.159,115.804,108.171,95.318,80.189,86.659,70.649
8/21/2015,255.385,259.688,310.645,337.135,333.724,299.907,251.028,192.38,129.551,120.641,110.835,66.728,42.67,30.221,29.313,50.997,62.784,72.437,80.736,58.979,65.664,64.505,72.757,70.855
8/19/2013,34.485,47.101,46.565,33.309,33.19,34.067,32.003,16.16,11.708,11.114,9.914,-1.281,-0.737,-1.813,1.214,10.436,10.61,8.84,4.101,5.816,19.739,42.446,61.334,70.895
8/16/2015,18.217,9.008,5.541,6.194,8.214,1.873,-3.051,-3.304,-2.372,-2.898,-3.453,1.763,21.309,30.044,21.405,5.822,0.173,-2.037,-3.544,0.677,7.241,16.177,42.778,71.04
7/26/2016,301.827,317.174,327.467,304.695,235.21,187.968,168.424,157.335,103.133,82.508,96.469,159.137,194.641,195.916,177.976,155.748,134.84,129.707,104.992,106.188,93.615,98.222,79.488,71.274
7/4/2015,257.241,224.971,216.923,208.118,167.944,136.787,88.811,107.741,89.488,65.313,53.291,61.466,73.614,74.201,44.358,30.536,36.959,27.548,31.166,65.752,62.176,41.521,66.507,72.583
6/6/2014,339.428,372.263,356.058,309.501,285.382,295.374,219.803,133.802,84.474,100.113,116.438,143.038,124.819,120.779,126.144,127.812,131.999,123.296,99.018,61.452,49.667,57.548,55.972,73.009
7/31/2014,247.955,273.696,314.82,332.173,293.159,250.427,260.446,249.801,172.223,152.292,150.884,157.459,160.429,149.49,169.143,154.017,137.48,101.51,75.128,64.928,72.986,83.317,82.345,73.102
7/10/2015,558.996,406.472,371.757,341.898,343.303,330.915,308.175,243.93,156.04,92.845,76.959,56.026,49.382,36.522,38.08,52.417,74.876,74.936,91.536,81.79,71.383,71.777,74.135,73.375
10/1/2014,41.911,31.758,30.029,39.399,23.933,14.445,16.926,25.735,17.684,10.568,10.129,11.804,7.897,8.164,10.68,24.638,41.813,41.857,43.881,73.076,76.201,91.639,85.647,74.077
3/23/2016,722.098,740.929,779.814,768.112,788.431,772.255,763.788,776.173,737.961,678.868,607.748,525.257,377.723,270.878,215.296,219.649,196.939,201.495,159.921,132.176,140.936,127.814,83.567,74.155
6/24/2015,377.786,329.173,350.629,299.829,200.054,152.584,98.842,54.614,43.911,68.497,77.823,100.506,135.273,138.668,150.355,163.292,210.337,215.605,178.385,119.223,120.216,162.562,119.364,75.863
1/14/2015,433.932,462.749,455.39,417.354,441.967,418.346,389.377,352.975,347.721,257.744,135.563,71.926,45.102,30.428,19.166,14.453,10.86,15.643,22.538,53.162,71.132,66.597,50.44,77.175
5/19/2016,57.023,63.7,60.862,79.882,68.688,71.039,97.168,93.243,66.985,54.115,59.607,69.358,71.384,73.718,82.782,96.745,94.66,88.276,77.157,67.584,60.737,69.507,90.514,77.237
2/7/2016,338.185,342.742,370.794,359.751,372.312,330.132,146.239,61.093,74.085,45.771,3.795,3.433,26.816,4.744,-2.877,-3.554,-3.34,-0.322,-1.352,15.487,16.398,26.32,65.418,77.979
7/18/2014,21.99,30.758,12.483,6.781,3.891,14.846,12.306,18.296,5.442,-1.754,6.683,20.358,20.967,16.763,12.681,13.344,9.806,12.918,15.688,30.308,50.88,79.586,86.497,78.045
8/24/2014,106.601,104.707,141.541,156.657,147.9,124.572,101.715,86.399,81.718,96.621,104.99,93.558,94.203,96.206,81.463,39.835,31.48,41.533,45.26,35.652,33.371,48.362,74.796,79.558
11/8/2015,420.147,351.843,290.072,297.342,269.893,270.951,319.973,258.689,136.844,88.626,66.893,37.857,9.048,2.896,1.782,-1.42,-0.685,1.039,13.822,27.997,50.273,67.865,73.232,79.821
11/16/2015,606.855,562.467,631.906,638.815,566.652,513.92,451.504,376.1,261.826,148.509,87.992,63.836,72.505,97.742,110.259,94.368,64.208,70.046,65.267,56.513,58.833,81.586,72.339,80.061
8/7/2016,243.803,255.697,245.597,212.029,186.013,186.68,181.005,132.628,71.568,57.729,70.86,89.603,118.338,120.139,158.279,139.235,124.252,98.382,82.857,69.294,77.026,98.655,88.914,80.319
9/17/2015,57.738,49.702,44.629,28.243,14.412,7.727,4.075,1.604,0.306,-3.138,-3.026,-3.307,-3.529,-2.898,2.589,8.469,8.937,10.421,23.278,34.663,29.445,44.433,57.691,80.738
7/2/2015,138.746,84.907,58.083,38.406,31.261,20.521,12.108,11.371,1.173,-1.647,-3.358,-2.517,-2.173,1.074,10.307,6.393,3.002,3.099,-1.277,4.653,31.291,56.022,71.936,80.835
12/16/2013,593.633,610.537,602.746,578.398,542.752,489.456,463.115,464.911,371.249,341.073,341.127,366.327,337.058,271.539,171.57,86.488,36.221,28.452,38.201,58.268,46.962,32.678,43.053,82.954
8/28/2015,21.29,7.162,-0.178,1.069,1.323,1.571,-1.034,-1.64,-3.233,-2.456,0.344,1.625,0.451,-1.33,-2.331,-1.786,-0.446,-1.48,-2.993,0.083,2.442,14.857,43.434,83.04
1/25/2015,504.259,463.012,449.62,439.776,439.095,442.759,451.319,462.721,360.01,242.737,189.437,129.428,68.349,28.393,26.178,33.398,51.35,67.119,57.911,55.345,81.313,59.024,49.493,84.048
8/23/2016,6.302,-0.197,-1.794,-0.032,1.593,9.843,5.621,11.756,8.08,1.52,1.578,3.082,3.978,5.38,6.282,10.431,6.134,4.384,7.234,14.786,22.667,38.411,69.262,84.077
8/29/2015,97.211,122.29,134.282,121.002,101.372,115.695,121.359,132.246,95.353,56.617,58.993,94.009,95.328,56.408,48.535,43.29,38.63,27.174,18.124,28.45,34.136,33.29,66.244,84.613
4/14/2015,415.239,436.249,287.212,254.4,275.828,236.046,240.17,199.224,122.016,63.845,54.475,80.515,109.481,94.15,79.692,43.833,24.837,8.755,3.27,17.825,22.808,25.51,40.315,84.743
6/14/2016,357.884,279.373,218.925,174.572,190.112,179.156,113.678,43.68,30.037,17.413,45.822,32.19,14.702,11.009,8.391,1.419,-1.645,0.745,4.7,8.755,19.442,35.764,52.875,84.806
7/19/2016,279.679,239.69,181.885,114.649,91.613,127.56,128.366,136.57,116.201,112.984,114.277,166.92,208.559,199.51,182.463,192.835,206.071,193.035,186.016,125.411,96.21,111.651,105.75,87.434
8/12/2013,0.267,-4.626,-1.414,4.446,10.355,16.395,15.538,9.31,1.497,-0.376,1.227,16.3,23.467,20.846,23.611,27.708,24.684,31.945,24.378,49.361,41.876,64.319,84.027,87.8
4/27/2016,60.77,35.775,46.994,48.964,40.997,37.89,30.796,24.64,13.086,1.212,-0.313,0.307,-0.233,9.682,7.348,13.616,27.611,39.034,31.411,27.506,44.035,86.098,87.752,87.822
11/5/2014,770.968,720.65,695.041,559.078,493.341,508.818,439.422,300.658,284.703,260.9,187.534,218.646,244.716,236.04,217.674,175.057,140.85,168.14,232.61,234.349,238.146,193.337,141.704,88.469
7/20/2013,352.947,295.946,314.622,342.324,397.278,372.274,307.889,264.383,267.479,204.374,163.682,208.399,203.94,278.067,295.982,318.497,256.851,255.176,278.238,235.88,156.507,138.243,118.415,88.737
4/6/2015,171.062,117.657,94.259,84.256,111.686,174.076,265.68,384.324,324.774,186.005,208.219,271.601,410.058,463.616,452.418,351.204,353.917,222.56,145.847,100.983,117.126,82.549,67.516,88.738
6/26/2014,154.859,138.938,153.061,226.107,267.788,310.02,318.715,286.421,282.079,263.798,202.822,173.989,132.541,126.56,122.906,127.649,149.73,157.849,159.894,124.844,118.997,134.988,120.191,88.909
8/3/2014,37.608,37.536,37.6,45.345,31.449,23.358,19.977,22.752,27.73,14.706,7.996,9.82,27.409,38.998,58.21,78.835,114.258,160.119,91.448,80.538,77.957,56.622,64.391,90.449
5/17/2015,67.949,83.909,87.691,72.056,65.482,58.222,37.608,50.876,61.652,52.865,34.448,16.175,11.406,10.962,21.123,32.686,32.533,31.575,40.486,33.833,16.69,21.172,46.532,90.77
4/22/2016,295.783,351.13,245.092,262.54,251.365,245.97,181.906,142.514,66.532,48.925,48.065,24.639,7.272,11.344,17.187,43.739,43.359,34.202,38.571,30.791,34.094,27.386,51.172,90.965
11/1/2013,931.396,856.554,858.727,858.172,813.602,832.428,897.035,864.719,873.914,827.115,828.796,791.976,745.754,709.4,662.616,588.268,435.845,299.177,203.66,187.422,234.078,240.624,131.653,91.962
6/20/2014,79.031,96.14,99.154,65.968,47.76,42.715,30.844,32.203,17.197,4.561,11.809,32.572,34.013,42.942,35.035,33.565,31.233,41.748,33.103,27.272,28.657,41.936,46.913,92.765
2/25/2015,806.835,782.448,727.515,684.173,682.45,722.796,773.566,765.33,735.23,712.78,720.582,610.323,504.163,439.463,355.751,226.671,112.391,77.427,71.546,81.615,88.521,100.704,82.769,92.827
8/4/2015,185.514,206.096,185.116,137.86,154.183,141.77,140.593,112.76,104.425,133.777,197.114,221.087,213.184,256.571,247.507,226.903,196.225,143.128,97.303,55.797,50.887,62.419,71.403,93.173
5/17/2014,174.806,212.331,271.193,257.863,255.029,240.747,216.129,223.072,225.882,243.928,232.159,194.806,220.287,221.274,200.141,204.862,203.506,192.245,157.487,170.519,124.041,138.815,135.707,93.321
9/20/2016,-2.397,-2.195,2.492,4.581,1.403,1.829,4.239,12.64,13.259,2.675,2.899,4.777,-0.848,-1.427,-2.097,-3.079,-2.107,2.859,9.84,19.035,46.952,111.949,125.713,93.433
6/19/2014,156.827,94.205,167.857,281.175,257.258,173.882,176.407,155.77,43.467,38.154,47.048,82.896,127.216,107.93,88.737,89.099,99.576,119.463,91.346,53.322,46.305,68.705,83.299,93.529
10/1/2016,456.389,410.312,411.597,413.991,373.014,333.502,293.444,278.639,294.408,255.462,195.495,165.294,144.792,142.216,146.342,174.097,217.288,203.717,122.78,135.529,126.305,131.609,112.517,94.063
1/26/2015,103.527,142.158,126.079,126.249,164.562,252.818,281.409,301.373,300.843,311.977,290.324,258.614,201.003,176.695,157.425,132.962,135.732,156.59,178.535,162.658,141.974,139.085,115.251,94.539
5/24/2014,327.846,284.811,333.779,322.726,276.011,226.95,196.824,191.853,153.557,152.931,172.073,144.239,126.555,135.945,159.275,192.236,230.238,236.198,200.384,168.981,187.22,201.058,148.151,94.599
4/28/2016,96.04,118.098,155.123,225.678,295.809,320.278,309.451,311.748,348.59,407.894,396.563,374.678,372.725,336.956,258.229,244.739,230.767,185.429,141.505,162.863,171.84,151.722,111.858,96.054
7/18/2013,232.441,185.742,178.35,201.391,210.048,187.119,110.409,51.553,7.73,-0.595,-1.06,1.968,4.56,11.713,13.076,14.126,34.244,78.917,106.01,86.405,83.439,75.034,75.764,96.561
11/29/2013,62.586,56.767,55.251,65.026,63.049,52.875,57.203,77.158,55.659,44.43,31.026,25.827,34.36,28.333,24.814,28.692,26.389,23.819,28.142,38.556,39.415,45.093,53.598,96.851
2/23/2016,497.822,540.269,538.657,487.517,480.03,510.933,518.182,533.909,541.767,551.967,472.921,371.803,203.709,138.882,192.543,336.488,386.057,370.175,336.451,290.543,252.324,153.267,131.953,97.235
7/28/2015,39.185,25.462,10.133,20.899,18.349,19.029,16.183,12.779,4.245,4.196,10.359,17.224,9.531,11.65,0.514,-3.226,-1.212,0.117,1.432,20.092,47.166,77.886,91.464,97.464
5/30/2016,109.689,115.526,117.323,87.186,108.515,149.584,172.955,161.108,92.995,42.182,11.246,5.307,20.852,42.045,61.103,137.819,201.336,204.763,130.179,104.444,102.217,83.576,91.418,97.564
2/1/2016,849.185,832.956,873.472,889.868,837.406,736.978,728.471,687.22,495.146,344.704,273.408,209.226,211.446,165.925,126.158,160.476,170.218,227.976,234.156,218.711,158.692,162.335,134.951,97.616
3/11/2016,343.49,308.446,243.766,239.324,254.184,404.244,446.316,519.026,543.127,437.507,272.852,163.533,124.648,163.36,188.762,196.72,186.547,148.947,134.287,119.54,94.056,106.187,96.715,98.761
7/11/2014,75.504,67.749,53.264,25.05,19.013,22.236,19.322,13.713,5.51,-1.726,-3.155,2.875,13.229,14.825,9.218,3.613,5.507,3.601,12.483,20.433,34.929,52.545,76.77,99.853
7/25/2014,153.271,145.251,119.804,87.648,95.534,92.864,67.016,36.356,5.85,0.171,-0.106,6.879,1.886,-3.553,-2.338,6.141,5.131,12.735,28.713,38.097,62.404,77.292,95.241,99.898
4/30/2015,138.807,138.38,124.811,118.885,171.582,152.349,140.018,97.614,83.694,66.859,38.399,29.783,22.744,11.149,25.445,57.525,96.045,117.069,124.78,123.855,138.932,117.478,115.282,100.792
2/8/2015,528.372,524.139,546.689,624.705,691.3,698.088,684.975,611.405,524.172,459.067,389.638,336.409,275.568,235.637,220.49,181.381,174.778,171.785,190.668,151.545,120.993,99.655,107.511,100.8
6/13/2015,520.291,511.206,501.625,456.516,463.543,479.067,475.059,435.888,328.176,251.339,149.485,107.242,101.626,64.999,60.364,49.542,50.286,49.514,54.067,56.492,58.471,55.642,59.231,100.832
8/18/2014,91.137,108.266,97.846,79.442,66.371,59.148,67.432,51.103,38.06,29.546,19.755,28.916,18.421,15.886,17.86,18.642,17.793,25.395,30.902,42.043,63.431,106.018,104.277,101.958
7/30/2016,40.952,27.239,20.954,17.242,26.321,21.582,32.232,66.758,78.336,75.531,75.753,45.119,56.867,55.351,68.548,144.121,57.838,43.495,90.126,74.047,116.574,117.272,91.768,102.222
7/29/2014,314.209,282.295,262.884,272.019,254.455,180.428,119.602,85.001,47.916,41.22,61.55,82.74,112.426,131.064,129.086,92.239,76.818,60.774,50.831,51.545,47.789,72.218,97.974,102.449
9/11/2016,397.43,508.53,500.336,452.978,526.969,441.074,473.038,421.951,427.528,508.153,469.475,478.145,414.493,358.02,272.954,203.773,169.239,146.652,102.806,95.502,96.222,85.722,85.794,102.705
8/16/2013,50.111,43.8,52.637,48.611,43.711,36.083,31.259,29.11,7.001,-1.314,1.294,3.683,5.407,1.658,0.117,4.339,0.011,0.507,6.041,17.621,35.292,66.715,88.299,103.146
10/7/2015,173.112,171.707,156.511,123.815,127.488,151.933,135.101,134.68,139.782,189.388,189.793,158.462,140.916,106.813,106.288,125.884,149.315,119.918,82.798,90.015,119.075,119.155,107.296,103.244
9/23/2014,306.799,341.46,375.606,415.387,406.528,298.761,243.073,126.016,43.317,13.465,9.425,9.965,3.129,-3.528,-4.655,-3.701,-3.548,-3.92,0.529,18.462,29.33,59.659,85.637,104.026
5/16/2015,600.2,622.949,641.15,578.249,459.779,456.663,402.678,392.187,326.934,273.592,170.013,81.534,52.677,70.716,132.247,87.444,75.686,66.632,90.612,152.809,206.847,202.83,157.264,104.47
10/5/2013,171.566,161.847,152.45,135.21,127.218,100.922,82.473,64.481,60.193,29.465,8.075,6.38,5.686,20.943,25.949,28.656,21.58,20.48,36.598,80.054,50.295,50.707,72.411,104.537
9/2/2013,172.296,219.488,188.841,190.862,192.563,170.215,126.884,116.039,112.063,89.537,75.782,66.967,98.667,152.632,184.11,183.851,189.067,238.976,236.692,207.605,210.661,150.123,113.953,104.899
8/7/2015,113.156,108.906,134.994,178.11,208.655,184.641,197.655,200.118,120.227,93.767,88.049,94.481,64.963,33.996,29.845,16.974,5.259,4.16,2.093,1.737,15.915,54.895,96.123,104.958
2/3/2014,49.438,63.007,45.209,18.113,21.611,28.17,28.905,12.701,15.384,18.107,13.593,24.841,43.475,68.55,77.742,74.44,76.892,108.139,110.958,186.34,142.466,107.93,94.869,105.367
6/19/2016,202.973,211.254,222.195,207.859,160.18,115.374,144.436,132.758,92.878,64.871,29.41,4.776,3.574,4.122,3.712,3.697,5.623,4.482,4.381,15.203,42.081,57.053,74.98,105.412
5/31/2016,124.268,111.611,116.648,110.921,56.311,37.957,29.325,24.267,12.708,4.239,5.443,23.052,33.82,43.444,46.99,39.629,32.194,25.901,14.955,8.68,24.549,51.021,89.41,106.035
7/5/2016,140.935,160.655,185.507,205.479,243.146,235.84,225.15,204.188,226.886,248.281,190.172,139.159,92.652,97.037,106.83,82.242,66.321,56.797,68.288,79.289,117.959,132.051,117.662,106.365
6/17/2015,358.87,390.375,286.218,145.493,73.08,59.769,32.398,17.878,6.498,16.773,18.83,17.748,22.684,14.752,8.405,43.624,79.227,105.543,115.579,66.921,47.731,69.534,92.668,106.95
4/26/2016,422.427,445.532,431.827,473.188,538.968,540.78,658.168,675.787,592.206,555.126,604.144,678.884,608.056,558.036,539.639,519.11,486.069,442.552,415.812,343.486,246.859,232.951,192.537,108.3
7/2/2016,427.361,409.717,354.006,372.446,419.633,520.949,469.126,421.206,318.171,346.1,297.296,268.768,243.867,233.697,193.476,177.964,161.214,142.672,117.025,99.905,109.731,114.959,121.181,108.492
7/23/2015,181.699,162.42,153.241,138.86,146.263,120.778,88.028,49.703,11.203,10.423,35.102,72.148,108.374,105.822,92.261,77.451,60.824,50.634,43.663,32.829,37.775,64.811,88.13,108.702
11/3/2015,45.915,71.939,99.488,122.594,147.185,170.014,119.807,84.812,67.95,51.039,39.387,40.734,37.61,21.89,10.264,9.865,14.938,28.309,40.853,67.406,91.035,99.631,104.102,111.02
4/16/2016,108.686,97.52,83.177,77.86,77.602,73.782,90.798,53.782,17.272,10.05,20.063,16.684,17.689,21.109,23.585,35.359,37.691,35.86,27.555,26.66,39.89,66.177,95.162,111.425
7/11/2016,82.121,57.967,32.787,34.289,48.703,50.225,53.945,43.034,23.11,13.483,16.14,6.422,1.098,-0.789,14.317,12.777,0.992,-3.037,-2.564,-1.828,9.317,19.277,47.904,111.492
5/12/2014,217.677,249.693,237.427,158.938,104.799,92.019,87.936,103.238,71.262,29.426,115.416,79.058,141.298,178.171,199.008,259.244,269.478,216.766,158.18,68.44,61.684,82.909,86.623,111.591
4/15/2016,244.595,282.814,242.622,239.323,245.38,256.317,253.982,209.161,114.939,113.61,174.732,146.973,110.465,93.875,67.737,43.863,42.446,47.082,46.191,63.487,104.291,116.824,117.325,111.648
6/16/2016,65.245,107.975,123.331,151.152,181.304,160.566,190.856,231.065,163.749,107.428,110.149,92.637,180.593,65.748,71.347,131.471,218.65,151.105,70.582,146.215,70.725,56.349,77.532,111.833
5/1/2015,78.48,53.038,37.246,51.681,60.566,40.436,37.747,39.149,10.936,1.461,22.7,43.612,47.31,97.029,112.865,142.013,143.538,120.995,118.257,112.934,121.459,122.325,109.708,112.123
4/11/2014,791.331,721.978,700.952,686.955,371.67,247.113,279.045,252.143,148.565,203.127,253.107,297.606,333.636,433.879,467.697,387.03,354.564,273.394,173.797,120.588,71.111,54.553,77.706,113.092
9/30/2013,149.432,104.721,83.106,74.247,61.409,51.331,43.474,25.118,8.657,0.871,-3.269,-3.763,-3.315,-0.318,2.421,6.906,18.437,18.052,11.88,24.359,40.677,82.945,104.209,113.414
5/11/2014,332.72,309.87,307.221,285.106,256.693,299.675,277.75,236.006,176.991,113.91,172.034,238.344,214.463,184.445,158.418,133.866,64.969,66.183,42.368,26.484,27.431,28.825,61.669,113.743
10/10/2015,445.201,397.903,302.796,270,241.614,204.486,173.762,170.752,122.138,139.314,162.144,112.796,42.672,15.256,4.322,-2.798,-3.627,-2.833,-1.729,13.544,18.841,48.8,80.167,113.773
5/19/2014,74.02,88.421,99.423,123.728,147.16,180.995,219.474,188.095,123.505,124.226,168.757,188.626,207.461,241.69,251.526,239.583,212.314,254.008,211.056,194.364,232.536,194.409,137.783,113.899
3/4/2014,141.559,165.7,166.035,189.047,189.78,194.436,79.207,7.075,10.92,2.285,2.85,13.023,-0.332,-2.858,7.837,6.76,2.105,14.274,25.732,21.756,32.944,57.933,73.246,113.998
9/7/2014,393.147,394.936,432.259,333.724,268.602,261.881,245.799,226.117,144.596,92.842,76.526,63.054,50.401,30.698,44.76,54.879,62.39,50.504,40.632,43.212,61.528,73.396,92.739,114.202
10/11/2014,43.917,18.813,52.657,41.692,49.869,66.016,30.547,13.687,7.952,1.181,-2.214,5.248,24.665,29.322,55.055,85.496,109.265,130.54,126.721,160.812,164.769,175.326,148.298,114.434
5/25/2014,67.535,70.928,84.546,87.854,91.571,109.469,116.051,124.324,75.138,55.934,60.804,79.876,63.546,59.928,62.701,71.818,67.924,56.834,51.016,31.908,29.941,52.64,70.115,114.601
8/23/2015,132.116,118.053,86.359,61.93,72.628,72.067,73.195,79.283,49.537,38.59,32.887,23.745,9.781,11.909,8.372,11.431,13.069,3.953,8.122,17.876,29.496,30.858,59.406,114.945
8/22/2015,75.414,70.065,52.555,40.046,37.139,40.167,27.416,22.424,9.97,12.575,21.173,26.93,19.918,15.449,9.681,13.929,13.75,11.953,8.99,28.843,70.971,81.062,99.939,114.975
8/6/2014,50.607,50.976,72.647,59.758,63.057,91.461,73.854,55.567,41.644,43.322,52.671,64.244,84.626,89.136,111.699,116.634,115.639,96.009,99.382,113.494,106.432,109.936,113.438,114.98
7/22/2013,31.3,27.592,19.411,25.245,14.818,16.563,12.805,21.111,16.792,17.569,18.926,35.56,41.454,32.261,21.001,52.31,55.412,37.102,36.672,63.957,87.589,93.893,101.767,115.02
9/15/2014,3.212,6.147,1.412,-3.525,-3.548,-4.704,-3.359,-2.699,-3.815,-2.999,-3.202,2.841,2.879,1.718,8.433,21.841,56.593,55.223,75.277,71.801,84.839,79.77,85.983,115.736
10/21/2014,200.378,169.949,186.993,176.344,144.839,127.415,124.54,144.846,110.313,66.512,47.422,50.904,30.859,28.621,51.509,79.661,65.594,84.049,137.253,159.258,116.016,126.948,131.407,116.055
8/11/2016,116.296,126.668,147.667,199.728,195.403,200.403,156.633,151.905,106.043,38.477,0.607,-4.553,-1.186,20.001,62.158,120.393,94.164,92.711,151.342,144.11,191.483,168.223,93.952,116.642
5/29/2016,188.254,198.809,174.042,128.885,110.652,84.961,54.729,32.708,4.294,0.685,17.634,58.155,76.292,73.676,102.885,109.584,178.546,160.592,179.523,148.908,79.125,86.771,104.956,116.779
6/2/2015,36.829,25.741,23.927,29.054,25.842,32.147,52.507,50.424,46.322,51.573,43.049,39.643,41.905,47.187,45.237,42.608,43.822,50.718,46.379,43.317,62.472,81.401,105.615,117.112
6/22/2016,40.192,64.022,144.619,261.253,400.108,434.538,463.572,371.953,331.561,416.345,500.898,533.733,560.493,530.355,477.106,488.515,386.556,263.413,197.563,135.144,154.6,157.396,117.811,117.616
1/20/2014,854.289,813.243,761.965,744.127,719.089,678.425,660.933,659.105,659.008,651.632,653.755,668.526,706.637,735.228,756.911,724.202,658.296,631.059,512.46,405.186,338.413,278.007,191.356,118.286
11/6/2016,756.777,1490.966,728.785,693.654,619.531,597.118,540.428,444.759,414.787,389.27,397.073,413.703,435.798,462.862,463.605,432.83,360.126,303.818,280.578,292.896,259.807,178.738,148.11,118.809
8/21/2013,32.186,36.679,26.03,21.156,23.372,13.242,2.365,1.481,0.98,-1.782,-0.881,1.019,0.441,4.084,6.345,1.092,4.971,12.064,25.321,59.605,75.328,98.575,109.82,119.2
